Run #,Timestamp,Confidence,Label
526,2025-04-07 15:35:04,68.03,Unknown
527,2025-04-07 15:35:04,67.42,Unknown
528,2025-04-07 15:35:04,70.08,Unknown
529,2025-04-07 15:35:04,68.13,Unknown
530,2025-04-07 15:35:04,67.95,Unknown
531,2025-04-07 15:35:04,68.89,Unknown
532,2025-04-07 15:35:04,69.54,Unknown
533,2025-04-07 15:35:04,66.53,Unknown
534,2025-04-07 15:35:05,72.2,Unknown
535,2025-04-07 15:35:05,65.91,Unknown
536,2025-04-07 15:35:05,69.39,Unknown
537,2025-04-07 15:35:05,69.75,Unknown
538,2025-04-07 15:35:05,67.65,Unknown
539,2025-04-07 15:35:05,68.4,Unknown
540,2025-04-07 15:35:05,70.95,Unknown
541,2025-04-07 15:35:05,68.94,Unknown
542,2025-04-07 15:35:05,68.69,Unknown
543,2025-04-07 15:35:05,68.37,Unknown
544,2025-04-07 15:35:05,73.09,Unknown
545,2025-04-07 15:35:05,75.46,Unknown
546,2025-04-07 15:35:05,73.03,Unknown
547,2025-04-07 15:35:05,70.86,Unknown
548,2025-04-07 15:35:05,71.36,Unknown
549,2025-04-07 15:35:05,69.69,Unknown
550,2025-04-07 15:35:05,68.11,Unknown
551,2025-04-07 15:35:05,70.6,Unknown
552,2025-04-07 15:35:05,68.85,Unknown
553,2025-04-07 15:35:05,69.84,Unknown
554,2025-04-07 15:35:05,70.63,Unknown
555,2025-04-07 15:35:06,70.36,Unknown
556,2025-04-07 15:35:06,69.41,Unknown
557,2025-04-07 15:35:06,68.96,Unknown
558,2025-04-07 15:35:06,68.28,Unknown
559,2025-04-07 15:35:06,69.08,Unknown
560,2025-04-07 15:35:06,70.4,Unknown
561,2025-04-07 15:35:06,69.1,Unknown
562,2025-04-07 15:35:06,70.77,Unknown
563,2025-04-07 15:35:06,67.07,Unknown
564,2025-04-07 15:35:06,70.48,Unknown
565,2025-04-07 15:35:06,65.76,Unknown
566,2025-04-07 15:35:06,67.85,Unknown
567,2025-04-07 15:35:06,66.69,Unknown
568,2025-04-07 15:35:06,68.38,Unknown
569,2025-04-07 15:35:06,67.31,Unknown
570,2025-04-07 15:35:06,69.43,Unknown
571,2025-04-07 15:35:06,67.45,Unknown
572,2025-04-07 15:35:06,66.22,Unknown
573,2025-04-07 15:35:06,67.69,Unknown
574,2025-04-07 15:35:06,66.5,Unknown
575,2025-04-07 15:35:06,67.17,Unknown
576,2025-04-07 15:35:06,66.6,Unknown
577,2025-04-07 15:35:06,70.71,Unknown
578,2025-04-07 15:35:06,69.53,Unknown
579,2025-04-07 15:35:06,71.29,Unknown
